art_id,entity_text,doc_id,similarity,match_type,type_of_relation
C57B66D6_250,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
C57B66D6_251,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
C57B66D6_251,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
C57B66D6_251,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
C57B66D6_251,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
C57B66D6_251,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
C57B66D6_251,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
C57B66D6_252,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
C57B66D6_260,Ley Federal para la Prevencion e Identificacion de Operaciones con Recursos de Procedencia Ilicita,AFA510BA,1.0,name,mencion_ley_oficial
97C8E5B7_1,Codigo Penal para el Distrito Federal,FC3F5431,1.0,name,mencion_ley_oficial
6DAE5BFB_2,Ley General de Titulos y Operaciones de Credito,AE7026A4,1.0,name,mencion_ley_oficial
6DAE5BFB_2,Ley de Adquisiciones para el Distrito Federal,6DAE5BFB,1.0,name,mencion_ley_oficial
6DAE5BFB_4,Ley de Coordinacion Fiscal,D52C816A,1.0,name,mencion_ley_oficial
6DAE5BFB_12,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
6DAE5BFB_12,Codigo de Procedimientos Civiles para el Distrito Federal,35C270ED,1.0,name,mencion_ley_oficial
6DAE5BFB_70,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
6DAE5BFB_88,LEY DE ADQUISICIONES PARA EL DISTRITO FEDERAL,6DAE5BFB,1.0,name,mencion_ley_oficial
6DAE5BFB_88,Reglamento de la Ley de Adquisiciones para el Distrito Federal,47C1641A,1.0,name,mencion_ley_oficial
6DAE5BFB_88,Ley de Adquisiciones para el Distrito Federal,6DAE5BFB,1.0,name,mencion_ley_oficial
6DAE5BFB_88,LEY DE ADQUISICIONES PARA EL DISTRITO FEDERAL,6DAE5BFB,1.0,name,mencion_ley_oficial
6DAE5BFB_88,Reglamento de la Ley de Adquisiciones para el Distrito Federal,47C1641A,1.0,name,mencion_ley_oficial
F85A3C2E_3,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
F85A3C2E_3,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
F85A3C2E_3,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
F85A3C2E_3,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
F85A3C2E_3,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
F85A3C2E_3,Ley de Desarrollo Urbano del Distrito Federal,BA76459A,1.0,name,mencion_ley_oficial
F85A3C2E_3,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
F85A3C2E_4,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
F85A3C2E_8,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
F85A3C2E_17,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
F85A3C2E_17,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
F85A3C2E_20,Ley Federal de Procedimiento Contencioso Administrativo,6DEC6A8C,1.0,name,mencion_ley_oficial
F85A3C2E_27,Ley de Justicia Administrativa de la Ciudad de Mexico,81B02B58,1.0,name,mencion_ley_oficial
F85A3C2E_27,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
F85A3C2E_31,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
F85A3C2E_32,Ley de Justicia Administrativa de la Ciudad de Mexico,81B02B58,1.0,name,mencion_ley_oficial
F85A3C2E_34,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
F85A3C2E_34,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
F85A3C2E_34,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
F85A3C2E_34,Ley General de Instituciones y Procedimientos Electorales,F0C556F4,1.0,name,mencion_ley_oficial
F85A3C2E_34,Ley de Fiscalizacion Superior de la Ciudad de Mexico,EEDDE287,1.0,name,mencion_ley_oficial
F85A3C2E_34,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
F85A3C2E_35,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
F85A3C2E_35,Ley General de Responsabilidades Administrativas,8C1C6521,1.0,name,mencion_ley_oficial
F85A3C2E_38,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
F85A3C2E_54,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
7C0414DA_60,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
67CA440B_2,Ley de Mejoramiento Barrial y Comunitario de la Ciudad de Mexico,67CA440B,1.0,name,mencion_ley_oficial
67CA440B_14,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
67CA440B_15,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
BD22E724_1,Ley Organica del Poder Ejecutivo y de la Administracion Publica de la Ciudad de Mexico,1CF89C01,1.0,name,mencion_ley_oficial
BD22E724_2,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
BD22E724_3,Ley Organica del Poder Ejecutivo y de la Administracion Publica de la Ciudad de Mexico,1CF89C01,1.0,name,mencion_ley_oficial
BD22E724_15,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
BD22E724_15,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
BD22E724_27,Ley de Coordinacion Fiscal,D52C816A,1.0,name,mencion_ley_oficial
BD22E724_29,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_29,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_29,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_29,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_40,Ley de Salud de la Ciudad de Mexico,AF96B37C,1.0,name,mencion_ley_oficial
BD22E724_40BIS,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
BD22E724_40BIS,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
BD22E724_40BIS,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
BD22E724_40BIS,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
BD22E724_40BIS,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
BD22E724_48BIS,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
BD22E724_71,Ley General de Contabilidad Gubernamental,0343917A,1.0,name,mencion_ley_oficial
BD22E724_71,Ley federal de Presupuesto y Responsabilidad Hacendaria,3D3C3FE0,1.0,name,mencion_ley_oficial
BD22E724_71,Ley General de Contabilidad Gubernamental,0343917A,1.0,name,mencion_ley_oficial
BD22E724_81,Ley de Coordinacion Fiscal,D52C816A,1.0,name,mencion_ley_oficial
BD22E724_86,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_86,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_86,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_86,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_86,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_86,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_87,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_89,Ley Aduanera,325091F0,1.0,name,mencion_ley_oficial
BD22E724_89,Ley Aduanera,325091F0,1.0,name,mencion_ley_oficial
BD22E724_89,Ley Aduanera,325091F0,1.0,name,mencion_ley_oficial
BD22E724_89,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_89,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_89,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_89,Ley Aduanera,325091F0,1.0,name,mencion_ley_oficial
BD22E724_89,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_91,Ley Aduanera,325091F0,1.0,name,mencion_ley_oficial
BD22E724_91,Ley Aduanera,325091F0,1.0,name,mencion_ley_oficial
BD22E724_91,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_91,Ley Aduanera,325091F0,1.0,name,mencion_ley_oficial
BD22E724_91,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_93,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_93,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_94,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_94,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_95,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_95,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_96,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_96,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_96BIS,Ley Nacional de Extincion de Dominio,71D31C7B,1.0,name,mencion_ley_oficial
BD22E724_97,Ley de Coordinacion Fiscal,D52C816A,1.0,name,mencion_ley_oficial
BD22E724_97,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
BD22E724_97,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
BD22E724_110,Ley de Disciplina Financiera de las Entidades Federativas y los Municipios,58DE5B85,1.0,name,mencion_ley_oficial
BD22E724_111,Ley de Disciplina Financiera de las Entidades Federativas y los Municipios,58DE5B85,1.0,name,mencion_ley_oficial
BD22E724_111,Ley de Disciplina Financiera de las Entidades Federativas y los Municipios,58DE5B85,1.0,name,mencion_ley_oficial
BD22E724_112TER,Ley Organica de Alcaldias de la Ciudad de Mexico,955199A7,1.0,name,mencion_ley_oficial
BD22E724_112TER,Ley Organica de Alcaldias de la Ciudad de Mexico,955199A7,1.0,name,mencion_ley_oficial
BD22E724_116,Ley de Adquisiciones para el Distrito Federal,6DAE5BFB,1.0,name,mencion_ley_oficial
BD22E724_120,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
BD22E724_120,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
BD22E724_120,Ley de Expropiacion,F6A73B5E,1.0,name,mencion_ley_oficial
BD22E724_120,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_120,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_121,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
BD22E724_121,Ley de Expropiacion,F6A73B5E,1.0,name,mencion_ley_oficial
BD22E724_124,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
BD22E724_124,Ley de Proteccion de Datos Personales en posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,1.0,name,mencion_ley_oficial
BD22E724_129BIS,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
BD22E724_129BIS,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,1.0,name,mencion_ley_oficial
BD22E724_136,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
BD22E724_153BIS,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_153BIS,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_153TER,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
BD22E724_153TER,Ley de Ciudadania Digital de la Ciudad de Mexico,FFE8242A,1.0,name,mencion_ley_oficial
BD22E724_153TER,Ley de Publicidad Exterior de La Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
BD22E724_153TER,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
BD22E724_153TER,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
BD22E724_153TER,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
BD22E724_153TER,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
BD22E724_153TER,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
BD22E724_153TER,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
BD22E724_170SEXIES,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_170SEXIES,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_170SEXIES,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_170SEXIES,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_177,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
BD22E724_177,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
BD22E724_188,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
BD22E724_189,Ley de Desarrollo Urbano del Distrito Federal,BA76459A,1.0,name,mencion_ley_oficial
BD22E724_189,Ley de Planeacion,0DA13486,1.0,name,mencion_ley_oficial
BD22E724_218,Ley General de Salud,3148910F,1.0,name,mencion_ley_oficial
BD22E724_219,Ley General de Salud,3148910F,1.0,name,mencion_ley_oficial
BD22E724_219,Ley General de Salud,3148910F,1.0,name,mencion_ley_oficial
BD22E724_219,Ley General de Salud,3148910F,1.0,name,mencion_ley_oficial
BD22E724_220,Ley Federal del Trabajo,1E67C48A,1.0,name,mencion_ley_oficial
BD22E724_220,Ley Federal del Trabajo,1E67C48A,1.0,name,mencion_ley_oficial
BD22E724_224,Reglamento de la Procuraduria de la Defensa del Trabajo del Distrito Federal,B18633D0,1.0,name,mencion_ley_oficial
BD22E724_224TER,Ley de Turismo de la Ciudad de Mexico,2827D88F,1.0,name,mencion_ley_oficial
BD22E724_229,Ley de Expropiacion,F6A73B5E,1.0,name,mencion_ley_oficial
BD22E724_229,Ley Reglamentaria de las fracciones I y II del articulo 105 de la Constitucion Politica de los Estados Unidos Mexicanos,CE836141,1.0,name,mencion_ley_oficial
BD22E724_234,Ley de Cultura Civica de la Ciudad de Mexico,7C5E7A9B,1.0,name,mencion_ley_oficial
BD22E724_248,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_248,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_249,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_250,Ley Aduanera,325091F0,1.0,name,mencion_ley_oficial
BD22E724_250,Ley Aduanera,325091F0,1.0,name,mencion_ley_oficial
BD22E724_250,Ley Aduanera,325091F0,1.0,name,mencion_ley_oficial
BD22E724_250,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_250,Codigo Fiscal de la Federacion,EFE49C75,1.0,name,mencion_ley_oficial
BD22E724_251,Ley Aduanera,325091F0,1.0,name,mencion_ley_oficial
BD22E724_254,Ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
BD22E724_254,Ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
BD22E724_254,Ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
BD22E724_254,Ley General de Responsabilidades Administrativas,8C1C6521,1.0,name,mencion_ley_oficial
BD22E724_259,Ley de Responsabilidad Patrimonial del Distrito Federal,A38C6416,1.0,name,mencion_ley_oficial
BD22E724_259,Ley de Responsabilidad Patrimonial del Distrito Federal,A38C6416,1.0,name,mencion_ley_oficial
BD22E724_259,Ley de Responsabilidad Patrimonial del Distrito Federal,A38C6416,1.0,name,mencion_ley_oficial
BD22E724_260,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
BD22E724_271BIS,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_271BIS,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_271BIS,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_271BIS,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_271BIS,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_271BIS,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_271TER,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_271TER,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_271QUATER,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_271QUATER,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_271QUINQUIES,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_271QUINQUIES,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
BD22E724_276,Ley de Instituciones de Asistencia Privada para el Distrito Federal,2926363C,1.0,name,mencion_ley_oficial
BD22E724_276,Ley de Instituciones de Asistencia Privada para el Distrito Federal,2926363C,1.0,name,mencion_ley_oficial
BD22E724_281,Ley de Operacion e Innovacion Digital para la Ciudad de Mexico,27942EDC,1.0,name,mencion_ley_oficial
BD22E724_284,Ley de Ciudadania Digital de la Ciudad de Mexico,FFE8242A,1.0,name,mencion_ley_oficial
BD22E724_284QUATER,Ley de Ciudadania Digital de la Ciudad de Mexico,FFE8242A,1.0,name,mencion_ley_oficial
BD22E724_297,Ley del Sistema Integral de Derechos Humanos de la Ciudad de Mexico,CAE5580D,1.0,name,mencion_ley_oficial
BD22E724_297TER,"Ley General en Materia de Desaparicion Forzada de Personas, Desaparicion Cometida por Particulares y del Sistema Nacional de Busqueda de Personas",02242EE0,1.0,name,mencion_ley_oficial
BD22E724_324,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
32AEDE74_2,"REGLAMENTO PARA EL USO Y PRESERVACION
DEL PARQUE DE LAS AGUILAS",32AEDE74,0.9841269841269841,name,mencion_ley_oficial
32AEDE74_5,"REGLAMENTO PARA EL USO Y PRESERVACION
DEL PARQUE DE LAS AGUILAS",32AEDE74,0.9841269841269841,name,mencion_ley_oficial
32AEDE74_9,"REGLAMENTO PARA EL USO Y PRESERVACION
DEL PARQUE DE LAS AGUILAS",32AEDE74,0.9841269841269841,name,mencion_ley_oficial
32AEDE74_13,"REGLAMENTO PARA EL USO Y PRESERVACION
DEL PARQUE DE LAS AGUILAS",32AEDE74,0.9841269841269841,name,mencion_ley_oficial
32AEDE74_17,"REGLAMENTO PARA EL USO Y PRESERVACION
DEL PARQUE DE LAS AGUILAS",32AEDE74,0.9841269841269841,name,mencion_ley_oficial
32AEDE74_23,"REGLAMENTO PARA EL USO Y PRESERVACION
DEL PARQUE DE LAS AGUILAS",32AEDE74,0.9841269841269841,name,mencion_ley_oficial
4EB4E009_2,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
4EB4E009_2,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
4EB4E009_2,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
4EB4E009_13,Ley General de Salud,3148910F,1.0,name,mencion_ley_oficial
4EB4E009_43,Ley General de Salud,3148910F,1.0,name,mencion_ley_oficial
4EB4E009_45,Ley General de Salud,3148910F,1.0,name,mencion_ley_oficial
4EB4E009_51,Ley General de Educacion,B9E77F26,1.0,name,mencion_ley_oficial
